Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000337679.jpg, 0.591697, 0.26440, 50.9, 6
000000551920.jpg, 0.631300, 0.23461, 50.6, 9
000000412964.jpg, 0.694278, 0.22431, 50.5, 4
000000026568.jpg, 0.632126, 0.31324, 51.1, 17
000000451596.jpg, 0.779737, 0.24209, 50.0, 9
000000307382.jpg, 0.455230, 0.24138, 49.0, 3
000000499312.jpg, 0.940945, 0.27967, 51.6, 1
000000456386.jpg, 0.462322, 0.23697, 46.3, 7
000000551139.jpg, 0.479833, 0.18521, 50.8, 15
000000137298.jpg, 0.862333, 0.19381, 45.3, 3
000000355631.jpg, 0.746704, 0.23852, 47.7, 5
000000382455.jpg, 0.859123, 0.20854, 48.0, 2
000000250861.jpg, 0.559139, 0.23618, 49.6, 10
000000027218.jpg, 0.743287, 0.22354, 46.6, 3
000000557511.jpg, 0.888189, 0.24127, 49.8, 2
000000002519.jpg, 0.665889, 0.22470, 48.1, 10
000000055935.jpg, 0.886243, 0.22494, 47.5, 2
000000168636.jpg, 0.701818, 0.22562, 48.0, 24
000000225724.jpg, 0.937011, 0.22837, 50.0, 2
000000046931.jpg, 0.601311, 0.23694, 48.5, 13
000000567160.jpg, 0.829340, 0.23908, 50.0, 10
000000492998.jpg, 0.572584, 0.22173, 50.3, 6
000000024180.jpg, 0.591833, 0.23627, 48.0, 6
000000451752.jpg, 0.616349, 0.22505, 47.7, 5
000000286687.jpg, 0.586593, 0.20797, 49.7, 1
000000359328.jpg, 0.673787, 0.23818, 50.4, 18
000000138994.jpg, 0.811887, 0.23800, 46.0, 3
000000474841.jpg, 0.604114, 0.23826, 51.5, 44
000000268139.jpg, 0.749552, 0.22605, 49.3, 2
000000029332.jpg, 0.523639, 0.22579, 45.5, 18
000000072779.jpg, 0.857497, 0.23564, 48.2, 2
000000353192.jpg, 0.652106, 0.19691, 49.7, 11
000000177647.jpg, 0.695715, 0.22450, 48.1, 3
000000165717.jpg, 0.910826, 0.23684, 47.1, 2
000000178515.jpg, 0.708464, 0.22386, 50.3, 28
000000492743.jpg, 0.602396, 0.22198, 49.7, 3
000000199101.jpg, 0.871996, 0.22518, 48.5, 3
000000227513.jpg, 0.473342, 0.23685, 47.8, 13
000000012164.jpg, 0.764963, 0.23652, 49.9, 5
000000140014.jpg, 0.728507, 0.22900, 46.0, 34
000000454228.jpg, 0.740896, 0.22691, 44.1, 4
000000365585.jpg, 0.740975, 0.24145, 49.9, 5
000000175108.jpg, 0.514071, 0.22401, 48.8, 11
000000160979.jpg, 0.645924, 0.28311, 53.0, 17
000000139316.jpg, 0.587748, 0.20787, 50.1, 24
000000126143.jpg, 0.592324, 0.19244, 48.1, 5
000000426192.jpg, 0.532870, 0.23797, 50.9, 27
000000018234.jpg, 0.582565, 0.22223, 51.4, 5
000000286881.jpg, 0.603825, 0.23540, 48.5, 10
000000218408.jpg, 0.657001, 0.24062, 48.3, 2
000000531630.jpg, 0.575640, 0.22615, 47.2, 41
000000540002.jpg, 0.812278, 0.31336, 49.5, 4
000000363518.jpg, 0.872141, 0.22588, 48.8, 3
000000087412.jpg, 0.844990, 0.24043, 47.2, 3
000000373665.jpg, 0.543642, 0.23906, 49.6, 2
000000090601.jpg, 0.601344, 0.23683, 50.7, 3
000000501109.jpg, 0.732089, 0.22555, 50.3, 3
000000401415.jpg, 0.727890, 0.22630, 48.3, 2
000000078022.jpg, 0.656460, 0.24116, 47.6, 20
000000296160.jpg, 0.815249, 0.22253, 48.9, 2
000000161946.jpg, 0.636396, 0.23886, 54.0, 17
000000534197.jpg, 0.587072, 0.22129, 51.7, 9
000000247064.jpg, 0.689183, 0.23883, 47.8, 24
000000100185.jpg, 0.929606, 0.24108, 46.4, 2
000000259949.jpg, 0.790903, 0.20712, 48.1, 2
000000251099.jpg, 0.647390, 0.21213, 48.6, 3
000000501749.jpg, 0.907738, 0.22655, 47.2, 1
000000101154.jpg, 0.840997, 0.22514, 48.2, 3
000000433057.jpg, 0.625160, 0.20027, 47.6, 12
000000054576.jpg, 0.547655, 0.22618, 46.6, 17
000000144030.jpg, 0.947955, 0.23624, 50.1, 1
000000254531.jpg, 0.638787, 0.22459, 50.4, 3
000000408793.jpg, 0.437552, 0.23712, 47.9, 16
000000556358.jpg, 0.686814, 0.19885, 46.4, 21
000000224760.jpg, 0.487637, 0.19382, 47.5, 2
000000262871.jpg, 0.860765, 0.22612, 48.3, 2
000000464220.jpg, 0.717903, 0.22249, 50.4, 6
000000039461.jpg, 0.775207, 0.23863, 44.2, 8
000000261209.jpg, 0.563096, 0.22351, 49.9, 27
000000132879.jpg, 0.828133, 0.25620, 50.0, 4
000000102535.jpg, 0.949882, 0.21052, 51.6, 1
000000157145.jpg, 0.624724, 0.22760, 45.9, 16
000000190209.jpg, 0.568005, 0.21205, 45.3, 30
000000296494.jpg, 0.833100, 0.31348, 49.9, 2
000000452163.jpg, 0.668103, 0.22689, 46.6, 9
000000177587.jpg, 0.638159, 0.22648, 46.1, 14
000000477338.jpg, 0.810432, 0.23949, 46.4, 2
000000382560.jpg, 0.472303, 0.22535, 51.6, 16
000000251022.jpg, 0.640648, 0.24343, 46.5, 19
000000555783.jpg, 0.713160, 0.25497, 49.3, 1
000000277402.jpg, 0.695509, 0.22579, 49.2, 4
000000323989.jpg, 0.795298, 0.22342, 47.5, 4
000000142929.jpg, 0.920691, 0.23734, 49.2, 1
000000128465.jpg, 0.613459, 0.31271, 49.1, 16
000000204985.jpg, 0.486814, 0.24335, 46.4, 27
000000491946.jpg, 0.800276, 0.24279, 51.1, 3
000000410434.jpg, 0.841803, 0.22550, 48.0, 2
000000533565.jpg, 0.652089, 0.23923, 48.6, 6
000000104709.jpg, 0.763339, 0.23672, 50.4, 8
000000436731.jpg, 0.493137, 0.22731, 46.3, 5
000000412132.jpg, 0.775322, 0.19221, 48.3, 4
000000509716.jpg, 0.707587, 0.23432, 51.7, 9
000000109581.jpg, 0.634609, 0.22646, 50.1, 2
000000064717.jpg, 0.469868, 0.25556, 51.0, 8
000000362854.jpg, 0.705643, 0.23892, 45.5, 8
000000173855.jpg, 0.538769, 0.22981, 49.4, 8
000000567291.jpg, 0.632455, 0.22517, 50.3, 3
000000377824.jpg, 0.570534, 0.24245, 47.6, 29
000000513920.jpg, 0.576198, 0.22351, 48.8, 3
000000136419.jpg, 0.583068, 0.23037, 47.8, 25
000000249405.jpg, 0.572697, 0.31883, 48.5, 2
000000566868.jpg, 0.775071, 0.23636, 48.5, 8
000000075681.jpg, 0.920513, 0.22570, 48.0, 3
000000386183.jpg, 0.685195, 0.22252, 50.4, 10
000000363864.jpg, 0.547874, 0.22178, 49.6, 32
000000559822.jpg, 0.671310, 0.24069, 49.4, 14
000000445331.jpg, 0.632456, 0.23966, 46.3, 1
000000112308.jpg, 0.620326, 0.31702, 48.6, 30
000000373195.jpg, 0.807971, 0.22822, 46.4, 4
000000372232.jpg, 0.555777, 0.19481, 46.8, 23
000000163530.jpg, 0.635191, 0.25672, 46.4, 2
000000250220.jpg, 0.000000, 0.22577, 45.2, 0
000000078277.jpg, 0.667538, 0.25417, 48.2, 6
000000529869.jpg, 0.906851, 0.22644, 44.7, 1
000000431042.jpg, 0.575152, 0.22329, 49.3, 15
000000062010.jpg, 0.598368, 0.24214, 50.6, 2
000000188728.jpg, 0.571882, 0.24281, 50.0, 4
000000466655.jpg, 0.670213, 0.24027, 50.3, 6
000000255360.jpg, 0.575911, 0.22862, 48.2, 40
000000019163.jpg, 0.659758, 0.23778, 50.2, 6
000000040095.jpg, 0.786627, 0.22673, 49.0, 3
000000508137.jpg, 0.505895, 0.23671, 48.0, 9
000000465939.jpg, 0.680103, 0.23903, 48.1, 4
000000540484.jpg, 0.674985, 0.24732, 50.0, 17
000000501407.jpg, 0.683112, 0.23382, 55.2, 23
000000555834.jpg, 0.604268, 0.23009, 48.1, 4
000000286989.jpg, 0.552618, 0.18793, 51.8, 2
000000451936.jpg, 0.855878, 0.24178, 52.6, 3
000000453807.jpg, 0.681103, 0.22756, 49.5, 13
000000280748.jpg, 0.708719, 0.23866, 51.2, 8
000000256770.jpg, 0.630484, 0.24321, 47.1, 8
000000435978.jpg, 0.669850, 0.23906, 50.1, 5
000000283519.jpg, 0.577757, 0.19865, 47.8, 6
000000382732.jpg, 0.916637, 0.23740, 49.1, 1
000000428509.jpg, 0.512528, 0.31145, 49.4, 6
000000182695.jpg, 0.410924, 0.24152, 47.5, 8
000000096128.jpg, 0.609599, 0.24272, 49.9, 17
000000127521.jpg, 0.684057, 0.23616, 50.8, 15
000000170598.jpg, 0.848263, 0.22543, 46.1, 3
000000116283.jpg, 0.475997, 0.22418, 50.4, 1
000000275132.jpg, 0.579199, 0.22280, 50.9, 3
000000137726.jpg, 0.719012, 0.23677, 52.8, 10
000000009224.jpg, 0.601294, 0.23827, 48.6, 12
000000299591.jpg, 0.567192, 0.22633, 48.2, 7
000000477008.jpg, 0.596126, 0.22382, 52.1, 25
000000131048.jpg, 0.748964, 0.22040, 49.7, 24
000000230107.jpg, 0.000000, 0.24283, 48.2, 0
000000076188.jpg, 0.583895, 0.24116, 52.5, 3
000000529747.jpg, 0.530164, 0.24365, 47.2, 3
000000457747.jpg, 0.681494, 0.22453, 50.5, 8
000000498361.jpg, 0.895148, 0.26808, 48.8, 2
000000202614.jpg, 0.632576, 0.23785, 51.4, 4
000000406787.jpg, 0.924265, 0.23917, 55.0, 3
000000017074.jpg, 0.676516, 0.23359, 50.9, 2
000000195655.jpg, 0.599148, 0.19186, 50.9, 2
000000403869.jpg, 0.671389, 0.23920, 47.3, 5
000000285043.jpg, 0.425930, 0.23741, 51.5, 13
000000353599.jpg, 0.841855, 0.22364, 49.2, 7
000000351730.jpg, 0.582944, 0.19253, 49.4, 4
000000477879.jpg, 0.627422, 0.23802, 49.8, 4
000000125329.jpg, 0.805518, 0.23891, 47.4, 1
000000465100.jpg, 0.608802, 0.22459, 47.8, 11
000000428927.jpg, 0.567098, 0.23560, 49.6, 24
000000226684.jpg, 0.699604, 0.21249, 48.1, 16
000000026022.jpg, 0.783170, 0.22833, 49.5, 9
000000351960.jpg, 0.712567, 0.23894, 48.6, 12
000000314314.jpg, 0.749606, 0.23798, 46.3, 2
000000365395.jpg, 0.618782, 0.22508, 47.5, 7
000000262825.jpg, 0.918380, 0.22529, 46.6, 1
000000195354.jpg, 0.662002, 0.22442, 48.1, 23
000000246529.jpg, 0.524149, 0.31510, 49.1, 7
000000090407.jpg, 0.768881, 0.22785, 49.9, 2
000000120116.jpg, 0.592958, 0.22741, 48.4, 14
000000445910.jpg, 0.677412, 0.24884, 51.1, 5
000000377130.jpg, 0.628991, 0.23582, 49.0, 13
000000196154.jpg, 0.659134, 0.22778, 49.0, 9
000000053105.jpg, 0.752880, 0.24237, 50.7, 2
000000492635.jpg, 0.747340, 0.22582, 50.5, 12
000000451296.jpg, 0.664003, 0.23731, 49.5, 8
000000455471.jpg, 0.664936, 0.24257, 48.8, 12
000000317692.jpg, 0.000000, 0.23829, 50.7, 0
000000188913.jpg, 0.548578, 0.23872, 46.2, 10
000000215369.jpg, 0.688049, 0.21070, 46.9, 14
000000499792.jpg, 0.765316, 0.22034, 50.1, 11
000000519261.jpg, 0.690380, 0.19595, 51.4, 16
000000274214.jpg, 0.729071, 0.23476, 52.5, 4
000000306405.jpg, 0.722860, 0.23573, 51.7, 3
000000288050.jpg, 0.644336, 0.22507, 47.1, 13
000000379113.jpg, 0.519997, 0.23718, 50.9, 10
000000099262.jpg, 0.811314, 0.23988, 47.4, 2
000000369743.jpg, 0.437451, 0.22612, 47.6, 8
000000276269.jpg, 0.442145, 0.23720, 50.0, 28
000000441859.jpg, 0.754217, 0.19542, 48.5, 6
000000149795.jpg, 0.947642, 0.25530, 47.8, 1
000000123200.jpg, 0.584601, 0.23648, 50.6, 3
000000072665.jpg, 0.725941, 0.22752, 47.5, 2
000000363235.jpg, 0.825534, 0.31561, 48.6, 2
000000251421.jpg, 0.769720, 0.22201, 47.6, 2
000000355083.jpg, 0.940664, 0.22588, 46.8, 1
000000285427.jpg, 0.775052, 0.23766, 47.7, 8
000000325249.jpg, 0.915387, 0.24011, 50.1, 2
000000503256.jpg, 0.736215, 0.31519, 47.1, 8
000000073750.jpg, 0.657777, 0.22499, 48.2, 6
000000214756.jpg, 0.668227, 0.30370, 48.3, 14
000000198077.jpg, 0.695173, 0.21325, 49.9, 6
000000312039.jpg, 0.545594, 0.25960, 48.4, 6
000000037269.jpg, 0.370576, 0.23783, 48.7, 9
000000399233.jpg, 0.590212, 0.22093, 47.4, 7
000000051336.jpg, 0.663041, 0.27495, 47.3, 5
000000181487.jpg, 0.515444, 0.23914, 45.6, 8
000000373028.jpg, 0.933850, 0.22944, 50.0, 1
000000412766.jpg, 0.819288, 0.21131, 46.4, 1
000000383170.jpg, 0.604942, 0.23800, 51.6, 4
000000132995.jpg, 0.728753, 0.23002, 52.2, 3
000000293398.jpg, 0.488196, 0.22783, 49.2, 14
000000508570.jpg, 0.000000, 0.22440, 48.0, 0
000000301217.jpg, 0.650239, 0.23181, 46.4, 8
000000054937.jpg, 0.752594, 0.24474, 45.6, 3
000000294522.jpg, 0.925161, 0.22657, 46.8, 1
000000150066.jpg, 0.698326, 0.22597, 47.3, 4
000000447887.jpg, 0.898985, 0.23731, 51.1, 2
000000325772.jpg, 0.604651, 0.23850, 47.0, 4
000000050498.jpg, 0.578915, 0.22317, 50.7, 4
000000353074.jpg, 0.609379, 0.22574, 49.2, 11
000000101779.jpg, 0.625236, 0.19121, 50.7, 14
000000379866.jpg, 0.929526, 0.22721, 50.9, 2
000000328244.jpg, 0.663995, 0.23792, 49.1, 16
000000193198.jpg, 0.675170, 0.24068, 48.0, 16
000000312145.jpg, 0.762635, 0.22825, 47.2, 4
000000359026.jpg, 0.786607, 0.24175, 48.8, 2
000000140795.jpg, 0.670045, 0.23786, 50.1, 12
000000027741.jpg, 0.732175, 0.22673, 48.2, 5
000000367894.jpg, 0.622872, 0.22627, 49.7, 48
000000222433.jpg, 0.633505, 0.23985, 49.1, 8
000000058334.jpg, 0.858682, 0.23028, 46.9, 3
000000029665.jpg, 0.506901, 0.19498, 50.8, 7
000000425457.jpg, 0.629950, 0.24366, 49.6, 2
000000470084.jpg, 0.710728, 0.24141, 50.9, 4
000000315194.jpg, 0.610755, 0.22294, 49.3, 4
000000236235.jpg, 0.731118, 0.22723, 47.7, 3
000000306675.jpg, 0.397161, 0.24188, 47.7, 2
000000457238.jpg, 0.877860, 0.22861, 46.8, 2
000000252777.jpg, 0.577162, 0.24404, 49.2, 4
000000364724.jpg, 0.772423, 0.23745, 51.2, 3
000000007715.jpg, 0.566998, 0.22546, 52.7, 4
000000178282.jpg, 0.523169, 0.22469, 50.4, 9
000000374528.jpg, 0.715570, 0.22643, 49.0, 9
000000243454.jpg, 0.520207, 0.23084, 47.7, 4
000000505499.jpg, 0.868525, 0.22351, 45.9, 6
000000098108.jpg, 0.855041, 0.25832, 48.5, 5
000000397886.jpg, 0.466646, 0.28454, 50.1, 9
000000316986.jpg, 0.609440, 0.24025, 47.4, 8
000000474165.jpg, 0.893911, 0.24075, 45.2, 2
000000468325.jpg, 0.851321, 0.22862, 45.8, 2
000000133430.jpg, 0.648536, 0.21342, 50.8, 2
000000006984.jpg, 0.787297, 0.22904, 50.4, 6
000000392044.jpg, 0.656068, 0.25854, 46.6, 2
000000250098.jpg, 0.717935, 0.28291, 51.2, 4
000000204756.jpg, 0.498952, 0.22582, 47.7, 5
000000234773.jpg, 0.364782, 0.22609, 43.6, 1
000000508942.jpg, 0.753672, 0.24017, 48.2, 7
000000534199.jpg, 0.911789, 0.23889, 48.9, 2
000000372131.jpg, 0.595563, 0.24163, 49.9, 25
000000376823.jpg, 0.920518, 0.24095, 46.1, 1
000000134504.jpg, 0.629792, 0.24072, 50.0, 3
000000313690.jpg, 0.836868, 0.31688, 50.0, 3
000000444721.jpg, 0.380842, 0.25648, 48.2, 10
000000383000.jpg, 0.777144, 0.31909, 49.6, 6
000000362631.jpg, 0.689276, 0.24072, 48.5, 3
000000105503.jpg, 0.603578, 0.24173, 48.7, 30
000000448213.jpg, 0.777006, 0.24034, 48.1, 10
000000175869.jpg, 0.697873, 0.22361, 47.6, 6
000000421441.jpg, 0.874913, 0.24214, 46.9, 3
000000425684.jpg, 0.585667, 0.22756, 47.0, 3
000000455851.jpg, 0.652409, 0.22344, 50.6, 15
000000069606.jpg, 0.503105, 0.22938, 44.1, 9
000000515584.jpg, 0.839995, 0.24281, 47.5, 1
000000023704.jpg, 0.569342, 0.22528, 50.8, 5
000000514963.jpg, 0.653483, 0.22816, 47.7, 9
000000374236.jpg, 0.863856, 0.22834, 47.5, 2
000000052681.jpg, 0.821476, 0.18139, 46.5, 9
000000095718.jpg, 0.658456, 0.29985, 48.3, 3
000000053659.jpg, 0.524755, 0.23607, 48.9, 2
000000453983.jpg, 0.785765, 0.23934, 50.5, 3
000000308833.jpg, 0.680046, 0.24018, 48.1, 5
000000252725.jpg, 0.917862, 0.23837, 51.0, 2
000000471657.jpg, 0.875324, 0.18177, 45.6, 2
000000424280.jpg, 0.321889, 0.22464, 48.8, 1
000000510575.jpg, 0.922453, 0.22665, 48.3, 2
000000191959.jpg, 0.799048, 0.24041, 50.6, 3
000000267412.jpg, 0.605598, 0.24308, 44.7, 25
000000303278.jpg, 0.493634, 0.23935, 47.8, 3
000000531740.jpg, 0.594262, 0.22331, 49.9, 9
000000475573.jpg, 0.541249, 0.22791, 47.7, 2
000000390139.jpg, 0.726208, 0.24621, 51.4, 1
000000402832.jpg, 0.771504, 0.23675, 52.3, 13
000000446875.jpg, 0.589350, 0.22734, 49.6, 7
000000545855.jpg, 0.587136, 0.22697, 48.4, 6
000000380113.jpg, 0.736462, 0.22260, 49.3, 10
000000292561.jpg, 0.844439, 0.23817, 49.6, 2
000000010500.jpg, 0.591935, 0.26770, 49.5, 8
000000014350.jpg, 0.657838, 0.18107, 49.4, 7
000000459300.jpg, 0.532530, 0.27027, 48.5, 2
000000443295.jpg, 0.709625, 0.23707, 49.7, 3
000000012405.jpg, 0.802000, 0.22563, 47.9, 5
000000578313.jpg, 0.583736, 0.23835, 46.3, 14
000000213345.jpg, 0.761157, 0.24230, 49.0, 7
000000339888.jpg, 0.841385, 0.23860, 48.6, 1
000000460581.jpg, 0.670039, 0.22514, 51.5, 6
000000392812.jpg, 0.469902, 0.22838, 48.2, 5
000000331365.jpg, 0.859998, 0.22866, 47.2, 2
000000572677.jpg, 0.621536, 0.24160, 51.1, 8
000000566431.jpg, 0.708239, 0.23701, 50.5, 9
000000321523.jpg, 0.787573, 0.22595, 47.7, 5
000000152671.jpg, 0.632093, 0.23955, 52.9, 4
000000539585.jpg, 0.625383, 0.31418, 50.8, 9
000000568445.jpg, 0.670862, 0.23987, 48.6, 7
000000452617.jpg, 0.772897, 0.24113, 52.2, 11
000000210805.jpg, 0.897356, 0.22512, 47.0, 2
000000393307.jpg, 0.762106, 0.22723, 48.3, 1
000000089153.jpg, 0.828776, 0.22510, 47.8, 8
000000477369.jpg, 0.494534, 0.23882, 49.0, 17
000000045736.jpg, 0.798865, 0.31724, 51.1, 2
000000225116.jpg, 0.704412, 0.22732, 49.6, 5
000000370575.jpg, 0.389876, 0.23667, 47.4, 1
000000253923.jpg, 0.664785, 0.23425, 53.0, 7
000000382819.jpg, 0.608627, 0.21988, 48.2, 4
000000456040.jpg, 0.586778, 0.22049, 47.4, 12
000000523301.jpg, 0.744170, 0.22040, 49.7, 11
000000527280.jpg, 0.714232, 0.22208, 49.7, 4
000000163265.jpg, 0.774263, 0.23366, 46.4, 4
000000282312.jpg, 0.456103, 0.23504, 47.8, 8
000000184653.jpg, 0.895603, 0.22542, 48.0, 4
000000389852.jpg, 0.580750, 0.22792, 48.1, 32
000000472190.jpg, 0.853324, 0.24460, 47.3, 2
000000480165.jpg, 0.840113, 0.23156, 49.4, 3
000000538767.jpg, 0.652858, 0.22611, 50.3, 17
000000325813.jpg, 0.547768, 0.17796, 47.7, 8
000000212724.jpg, 0.749781, 0.22905, 47.0, 9
000000392036.jpg, 0.748773, 0.22705, 47.9, 1
000000366758.jpg, 0.564564, 0.22576, 47.1, 31
000000533736.jpg, 0.574151, 0.22453, 45.4, 4
000000501921.jpg, 0.835736, 0.27975, 48.4, 4
000000261623.jpg, 0.903486, 0.22777, 46.6, 1
000000522141.jpg, 0.909598, 0.22787, 45.4, 3
000000549466.jpg, 0.582951, 0.22743, 47.6, 13
000000518436.jpg, 0.524933, 0.22936, 50.5, 5
000000024226.jpg, 0.490542, 0.19629, 51.0, 5
000000518174.jpg, 0.519223, 0.23631, 47.2, 11
000000226394.jpg, 0.602080, 0.23553, 49.8, 10
000000018865.jpg, 0.586589, 0.19078, 45.2, 4
000000302557.jpg, 0.824687, 0.24056, 47.6, 6
000000364595.jpg, 0.598029, 0.24114, 46.4, 20
000000212172.jpg, 0.000000, 0.22586, 47.2, 0
000000501985.jpg, 0.711618, 0.20794, 48.7, 3
000000286399.jpg, 0.736294, 0.22804, 46.2, 4
000000021505.jpg, 0.514566, 0.19674, 47.3, 7
000000054767.jpg, 0.947938, 0.23645, 53.0, 1
000000230531.jpg, 0.828835, 0.21071, 48.0, 4
000000544669.jpg, 0.895718, 0.22932, 48.0, 2
000000075796.jpg, 0.556350, 0.19273, 50.9, 9
000000432132.jpg, 0.936873, 0.22567, 47.8, 2
000000035531.jpg, 0.674977, 0.22587, 47.7, 9
000000538598.jpg, 0.701091, 0.22262, 48.9, 7
000000106578.jpg, 0.851781, 0.22937, 48.4, 1
000000563294.jpg, 0.775271, 0.23951, 51.1, 8
000000154788.jpg, 0.477839, 0.23872, 44.3, 2
000000540771.jpg, 0.640983, 0.23946, 50.0, 3
000000028308.jpg, 0.690591, 0.25611, 54.9, 7
000000105227.jpg, 0.549217, 0.19647, 47.7, 3
000000311150.jpg, 0.840455, 0.19536, 48.5, 4
000000359920.jpg, 0.636067, 0.19233, 46.3, 6
000000505832.jpg, 0.890618, 0.24104, 45.4, 1
000000434826.jpg, 0.571060, 0.19456, 46.1, 3
000000452206.jpg, 0.725741, 0.27257, 48.5, 19
000000505654.jpg, 0.713365, 0.23773, 50.6, 11
000000262520.jpg, 0.588984, 0.31406, 49.8, 2
000000280116.jpg, 0.622641, 0.21240, 50.4, 12
000000306293.jpg, 0.640462, 0.23037, 53.0, 17
000000030366.jpg, 0.760220, 0.30853, 49.5, 1
000000511540.jpg, 0.580225, 0.22764, 48.5, 3
000000549853.jpg, 0.936850, 0.25644, 49.8, 1
000000315898.jpg, 0.795988, 0.22607, 48.1, 2
000000351015.jpg, 0.533954, 0.24107, 48.0, 9
000000207864.jpg, 0.844361, 0.22925, 46.3, 3
000000429272.jpg, 0.615285, 0.22954, 50.8, 5
000000383030.jpg, 0.621538, 0.22790, 49.1, 3
000000391282.jpg, 0.919733, 0.24344, 46.3, 3
000000355199.jpg, 0.338910, 0.22498, 50.1, 14
000000492856.jpg, 0.705077, 0.15122, 42.9, 8
000000559851.jpg, 0.737343, 0.24070, 46.0, 3
000000442805.jpg, 0.546001, 0.22650, 49.4, 4
000000101153.jpg, 0.521245, 0.25388, 52.5, 12
000000538390.jpg, 0.718200, 0.22724, 48.4, 2
000000155614.jpg, 0.547196, 0.22820, 51.1, 14
000000112038.jpg, 0.691402, 0.28388, 48.1, 2
000000150540.jpg, 0.847385, 0.26169, 42.3, 2
000000152481.jpg, 0.456422, 0.22424, 48.7, 40
000000423135.jpg, 0.730965, 0.23971, 52.2, 7
000000383193.jpg, 0.667722, 0.22866, 47.9, 2
000000104341.jpg, 0.626844, 0.23038, 47.8, 24
000000167788.jpg, 0.761376, 0.25471, 49.7, 6
000000226288.jpg, 0.598832, 0.24207, 47.0, 5
000000400452.jpg, 0.623896, 0.22682, 45.9, 2
000000297717.jpg, 0.909520, 0.24048, 45.8, 2
000000255918.jpg, 0.949274, 0.22599, 48.7, 2
000000388349.jpg, 0.873781, 0.23813, 52.3, 1
000000113754.jpg, 0.817294, 0.22619, 47.0, 1
000000134773.jpg, 0.941557, 0.22438, 46.8, 1
000000409795.jpg, 0.576227, 0.19700, 46.0, 19
000000107984.jpg, 0.823821, 0.22124, 50.4, 4
000000546501.jpg, 0.897760, 0.31431, 48.7, 1
000000504640.jpg, 0.603567, 0.24040, 50.3, 6
000000555644.jpg, 0.749461, 0.23461, 50.3, 12
000000574582.jpg, 0.749199, 0.24250, 47.9, 5
000000258801.jpg, 0.548466, 0.31577, 50.2, 12
000000464344.jpg, 0.507101, 0.24110, 47.6, 4
000000398241.jpg, 0.714804, 0.24101, 51.3, 4
000000322663.jpg, 0.934922, 0.23881, 52.7, 1
000000272990.jpg, 0.747975, 0.18216, 48.2, 9
000000381451.jpg, 0.677982, 0.22284, 47.8, 4
000000066089.jpg, 0.904089, 0.22486, 48.0, 2
000000136856.jpg, 0.935832, 0.22579, 48.7, 2
000000188337.jpg, 0.767054, 0.24159, 48.9, 5
000000419651.jpg, 0.575860, 0.22578, 49.1, 3
000000370508.jpg, 0.837742, 0.27173, 47.8, 3
000000499769.jpg, 0.550085, 0.22372, 49.2, 2
000000470730.jpg, 0.685028, 0.22702, 50.9, 8
000000024868.jpg, 0.463162, 0.24032, 51.1, 13
000000433314.jpg, 0.676520, 0.24356, 48.4, 16
000000280327.jpg, 0.883756, 0.23939, 50.2, 2
000000467316.jpg, 0.812401, 0.30073, 48.5, 7
000000163949.jpg, 0.724872, 0.19394, 49.4, 6
000000266553.jpg, 0.566000, 0.23109, 52.4, 25
000000458100.jpg, 0.652037, 0.19501, 50.2, 10
000000449779.jpg, 0.703864, 0.22722, 47.8, 3
000000124753.jpg, 0.758675, 0.22416, 48.9, 8
000000529461.jpg, 0.905635, 0.31662, 49.7, 3
000000173577.jpg, 0.632685, 0.23867, 49.4, 5
000000310334.jpg, 0.663672, 0.22649, 47.4, 11
000000236480.jpg, 0.714723, 0.22648, 46.8, 4
000000511702.jpg, 0.586589, 0.24110, 46.4, 10
000000376240.jpg, 0.636810, 0.16260, 42.3, 4
000000289989.jpg, 0.684750, 0.22604, 45.2, 7
000000511667.jpg, 0.592466, 0.23661, 50.0, 5
000000539564.jpg, 0.823694, 0.22182, 49.7, 3
000000369483.jpg, 0.928828, 0.24007, 47.9, 2
000000138903.jpg, 0.698975, 0.23933, 47.3, 4
000000268954.jpg, 0.566611, 0.22604, 49.4, 13
000000076733.jpg, 0.602442, 0.24076, 47.7, 2
000000526996.jpg, 0.508920, 0.22227, 53.1, 4
000000330070.jpg, 0.879667, 0.22526, 46.6, 3
000000190359.jpg, 0.791526, 0.22234, 50.1, 2
000000294542.jpg, 0.611996, 0.23595, 50.0, 14
000000114809.jpg, 0.479260, 0.23865, 51.6, 4
000000062607.jpg, 0.643945, 0.30158, 47.0, 18
000000509778.jpg, 0.802650, 0.22537, 49.1, 3
000000005082.jpg, 0.643766, 0.22307, 45.9, 18
000000566238.jpg, 0.456841, 0.24448, 49.8, 4
000000295366.jpg, 0.769003, 0.23986, 48.4, 1
000000303840.jpg, 0.736358, 0.22162, 49.9, 2
000000141363.jpg, 0.501306, 0.17999, 46.1, 4
000000042930.jpg, 0.543951, 0.22461, 49.3, 1
000000356640.jpg, 0.581565, 0.22615, 44.7, 12
000000123569.jpg, 0.878077, 0.23820, 47.1, 6
000000233725.jpg, 0.862931, 0.23811, 49.1, 4
000000249383.jpg, 0.601162, 0.22472, 49.6, 22
000000195001.jpg, 0.662003, 0.23958, 48.6, 8
000000270317.jpg, 0.676923, 0.31806, 50.8, 2
000000063925.jpg, 0.620710, 0.24107, 48.7, 25
000000543953.jpg, 0.562256, 0.22449, 48.4, 37
